Geography,Year,Sex,Age,Disease Name,Case Counts
Z4.2,2021Q4,BOTH,ALL,Gonorrhea,275.0
Z4.2,2021Q4,BOTH,ALL,Infectious Syphilis,169.0
Z4.2,2021Q4,BOTH,ALL,Non-infectious Syphilis,16.0
Z4.2,2022Q1,FEMALE,ALL,Gonorrhea,118.0
Z4.2,2022Q1,FEMALE,ALL,Infectious Syphilis,76.0
Z4.2,2022Q1,FEMALE,ALL,Non-infectious Syphilis,13.0
Z4.2,2022Q1,MALE,ALL,Gonorrhea,104.0
Z4.2,2022Q1,MALE,ALL,Infectious Syphilis,90.0
Z4.2,2022Q1,MALE,ALL,Non-infectious Syphilis,7.0
Z4.2,2022Q1,BOTH,ALL,Gonorrhea,225.0
Z4.2,2022Q1,BOTH,ALL,Infectious Syphilis,166.0
Z4.2,2022Q1,BOTH,ALL,Non-infectious Syphilis,21.0
Z4.2,2022Q2,FEMALE,ALL,Gonorrhea,127.0
Z4.2,2022Q2,FEMALE,ALL,Infectious Syphilis,74.0
Z4.2,2022Q2,FEMALE,ALL,Non-infectious Syphilis,7.0
Z4.2,2022Q2,MALE,ALL,Gonorrhea,111.0
Z4.2,2022Q2,MALE,ALL,Infectious Syphilis,81.0
Z4.2,2022Q2,MALE,ALL,Non-infectious Syphilis,12.0
Z4.2,2022Q2,BOTH,ALL,Gonorrhea,238.0
Z4.2,2022Q2,BOTH,ALL,Infectious Syphilis,155.0
Z4.2,2022Q2,BOTH,ALL,Non-infectious Syphilis,19.0
Z4.2,2022Q3,FEMALE,ALL,Gonorrhea,119.0
Z4.2,2022Q3,FEMALE,ALL,Infectious Syphilis,56.0
Z4.2,2022Q3,FEMALE,ALL,Non-infectious Syphilis,5.0
Z4.2,2022Q3,MALE,ALL,Gonorrhea,112.0
Z4.2,2022Q3,MALE,ALL,Infectious Syphilis,81.0
Z4.2,2022Q3,MALE,ALL,Non-infectious Syphilis,11.0
Z4.2,2022Q3,BOTH,ALL,Gonorrhea,232.0
Z4.2,2022Q3,BOTH,ALL,Infectious Syphilis,137.0
Z4.2,2022Q3,BOTH,ALL,Non-infectious Syphilis,16.0
Z4.3,2019Q1,FEMALE,ALL,Gonorrhea,48.0
Z4.3,2019Q1,FEMALE,ALL,Infectious Syphilis,24.0
Z4.3,2019Q1,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.3,2019Q1,MALE,ALL,Gonorrhea,46.0
Z4.3,2019Q1,MALE,ALL,Infectious Syphilis,27.0
Z4.3,2019Q1,MALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2019Q1,BOTH,ALL,Gonorrhea,94.0
Z4.3,2019Q1,BOTH,ALL,Infectious Syphilis,51.0
Z4.3,2019Q1,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.3,2019Q2,FEMALE,ALL,Gonorrhea,32.0
Z4.3,2019Q2,FEMALE,ALL,Infectious Syphilis,22.0
Z4.3,2019Q2,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.3,2019Q2,MALE,ALL,Gonorrhea,41.0
Z4.3,2019Q2,MALE,ALL,Infectious Syphilis,29.0
Z4.3,2019Q2,MALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2019Q2,BOTH,ALL,Gonorrhea,73.0
Z4.3,2019Q2,BOTH,ALL,Infectious Syphilis,51.0
Z4.3,2019Q2,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.3,2019Q3,FEMALE,ALL,Gonorrhea,47.0
Z4.3,2019Q3,FEMALE,ALL,Infectious Syphilis,21.0
Z4.3,2019Q3,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.3,2019Q3,MALE,ALL,Gonorrhea,57.0
Z4.3,2019Q3,MALE,ALL,Infectious Syphilis,28.0
Z4.3,2019Q3,MALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2019Q3,BOTH,ALL,Gonorrhea,104.0
Z4.3,2019Q3,BOTH,ALL,Infectious Syphilis,49.0
Z4.3,2019Q3,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.3,2019Q4,FEMALE,ALL,Gonorrhea,39.0
Z4.3,2019Q4,FEMALE,ALL,Infectious Syphilis,21.0
Z4.3,2019Q4,FEMALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2019Q4,MALE,ALL,Gonorrhea,44.0
Z4.3,2019Q4,MALE,ALL,Infectious Syphilis,38.0
Z4.3,2019Q4,MALE,ALL,Non-infectious Syphilis,5.0
Z4.3,2019Q4,BOTH,ALL,Gonorrhea,83.0
Z4.3,2019Q4,BOTH,ALL,Infectious Syphilis,59.0
Z4.3,2019Q4,BOTH,ALL,Non-infectious Syphilis,8.0
Z4.3,2020Q1,FEMALE,ALL,Gonorrhea,35.0
Z4.3,2020Q1,FEMALE,ALL,Infectious Syphilis,22.0
Z4.3,2020Q1,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2020Q1,MALE,ALL,Gonorrhea,45.0
Z4.3,2020Q1,MALE,ALL,Infectious Syphilis,23.0
Z4.3,2020Q1,MALE,ALL,Non-infectious Syphilis,7.0
Z4.3,2020Q1,BOTH,ALL,Gonorrhea,80.0
Z4.3,2020Q1,BOTH,ALL,Infectious Syphilis,45.0
Z4.3,2020Q1,BOTH,ALL,Non-infectious Syphilis,9.0
Z4.3,2020Q2,FEMALE,ALL,Gonorrhea,32.0
Z4.3,2020Q2,FEMALE,ALL,Infectious Syphilis,17.0
Z4.3,2020Q2,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.3,2020Q2,MALE,ALL,Gonorrhea,35.0
Z4.3,2020Q2,MALE,ALL,Infectious Syphilis,30.0
Z4.3,2020Q2,MALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2020Q2,BOTH,ALL,Gonorrhea,67.0
Z4.3,2020Q2,BOTH,ALL,Infectious Syphilis,47.0
Z4.3,2020Q2,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.3,2020Q3,FEMALE,ALL,Gonorrhea,52.0
Z4.3,2020Q3,FEMALE,ALL,Infectious Syphilis,18.0
Z4.3,2020Q3,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.3,2020Q3,MALE,ALL,Gonorrhea,61.0
Z4.3,2020Q3,MALE,ALL,Infectious Syphilis,28.0
Z4.3,2020Q3,MALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2020Q3,BOTH,ALL,Gonorrhea,113.0
Z4.3,2020Q3,BOTH,ALL,Infectious Syphilis,46.0
Z4.3,2020Q3,BOTH,ALL,Non-infectious Syphilis,2.0
Z4.3,2020Q4,FEMALE,ALL,Gonorrhea,38.0
Z4.3,2020Q4,FEMALE,ALL,Infectious Syphilis,25.0
Z4.3,2020Q4,FEMALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2020Q4,MALE,ALL,Gonorrhea,51.0
Z4.3,2020Q4,MALE,ALL,Infectious Syphilis,31.0
Z4.3,2020Q4,MALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2020Q4,BOTH,ALL,Gonorrhea,89.0
Z4.3,2020Q4,BOTH,ALL,Infectious Syphilis,56.0
Z4.3,2020Q4,BOTH,ALL,Non-infectious Syphilis,5.0
Z4.3,2021Q1,FEMALE,ALL,Gonorrhea,40.0
Z4.3,2021Q1,FEMALE,ALL,Infectious Syphilis,24.0
Z4.3,2021Q1,FEMALE,ALL,Non-infectious Syphilis,5.0
Z4.3,2021Q1,MALE,ALL,Gonorrhea,37.0
Z4.3,2021Q1,MALE,ALL,Infectious Syphilis,29.0
Z4.3,2021Q1,MALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2021Q1,BOTH,ALL,Gonorrhea,77.0
Z4.3,2021Q1,BOTH,ALL,Infectious Syphilis,53.0
Z4.3,2021Q1,BOTH,ALL,Non-infectious Syphilis,8.0
Z4.3,2021Q2,FEMALE,ALL,Gonorrhea,49.0
Z4.3,2021Q2,FEMALE,ALL,Infectious Syphilis,16.0
Z4.3,2021Q2,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2021Q2,MALE,ALL,Gonorrhea,44.0
Z4.3,2021Q2,MALE,ALL,Infectious Syphilis,14.0
Z4.3,2021Q2,MALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2021Q2,BOTH,ALL,Gonorrhea,93.0
Z4.3,2021Q2,BOTH,ALL,Infectious Syphilis,30.0
Z4.3,2021Q2,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.3,2021Q3,FEMALE,ALL,Gonorrhea,62.0
Z4.3,2021Q3,FEMALE,ALL,Infectious Syphilis,31.0
Z4.3,2021Q3,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.3,2021Q3,MALE,ALL,Gonorrhea,52.0
Z4.3,2021Q3,MALE,ALL,Infectious Syphilis,35.0
Z4.3,2021Q3,MALE,ALL,Non-infectious Syphilis,7.0
Z4.3,2021Q3,BOTH,ALL,Gonorrhea,114.0
Z4.3,2021Q3,BOTH,ALL,Infectious Syphilis,66.0
Z4.3,2021Q3,BOTH,ALL,Non-infectious Syphilis,8.0
Z4.3,2021Q4,FEMALE,ALL,Gonorrhea,45.0
Z4.3,2021Q4,FEMALE,ALL,Infectious Syphilis,24.0
Z4.3,2021Q4,FEMALE,ALL,Non-infectious Syphilis,9.0
Z4.3,2021Q4,MALE,ALL,Gonorrhea,44.0
Z4.3,2021Q4,MALE,ALL,Infectious Syphilis,34.0
Z4.3,2021Q4,MALE,ALL,Non-infectious Syphilis,4.0
Z4.3,2021Q4,BOTH,ALL,Gonorrhea,89.0
Z4.3,2021Q4,BOTH,ALL,Infectious Syphilis,58.0
Z4.3,2021Q4,BOTH,ALL,Non-infectious Syphilis,13.0
Z4.3,2022Q1,FEMALE,ALL,Gonorrhea,41.0
Z4.3,2022Q1,FEMALE,ALL,Infectious Syphilis,19.0
Z4.3,2022Q1,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2022Q1,MALE,ALL,Gonorrhea,37.0
Z4.3,2022Q1,MALE,ALL,Infectious Syphilis,29.0
Z4.3,2022Q1,MALE,ALL,Non-infectious Syphilis,6.0
Z4.3,2022Q1,BOTH,ALL,Gonorrhea,78.0
Z4.3,2022Q1,BOTH,ALL,Infectious Syphilis,48.0
Z4.3,2022Q1,BOTH,ALL,Non-infectious Syphilis,8.0
Z4.3,2022Q2,FEMALE,ALL,Gonorrhea,31.0
Z4.3,2022Q2,FEMALE,ALL,Infectious Syphilis,19.0
Z4.3,2022Q2,FEMALE,ALL,Non-infectious Syphilis,3.0
Z4.3,2022Q2,MALE,ALL,Gonorrhea,41.0
Z4.3,2022Q2,MALE,ALL,Infectious Syphilis,18.0
Z4.3,2022Q2,MALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2022Q2,BOTH,ALL,Gonorrhea,72.0
Z4.3,2022Q2,BOTH,ALL,Infectious Syphilis,37.0
Z4.3,2022Q2,BOTH,ALL,Non-infectious Syphilis,5.0
Z4.3,2022Q3,FEMALE,ALL,Gonorrhea,45.0
Z4.3,2022Q3,FEMALE,ALL,Infectious Syphilis,17.0
Z4.3,2022Q3,FEMALE,ALL,Non-infectious Syphilis,5.0
Z4.3,2022Q3,MALE,ALL,Gonorrhea,31.0
Z4.3,2022Q3,MALE,ALL,Infectious Syphilis,22.0
Z4.3,2022Q3,MALE,ALL,Non-infectious Syphilis,2.0
Z4.3,2022Q3,BOTH,ALL,Gonorrhea,76.0
Z4.3,2022Q3,BOTH,ALL,Infectious Syphilis,39.0
Z4.3,2022Q3,BOTH,ALL,Non-infectious Syphilis,7.0
Z4.4,2019Q1,FEMALE,ALL,Gonorrhea,19.0
Z4.4,2019Q1,FEMALE,ALL,Infectious Syphilis,7.0
Z4.4,2019Q1,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.4,2019Q1,MALE,ALL,Gonorrhea,33.0
Z4.4,2019Q1,MALE,ALL,Infectious Syphilis,8.0
Z4.4,2019Q1,MALE,ALL,Non-infectious Syphilis,0.0
Z4.4,2019Q1,BOTH,ALL,Gonorrhea,52.0
Z4.4,2019Q1,BOTH,ALL,Infectious Syphilis,15.0
Z4.4,2019Q1,BOTH,ALL,Non-infectious Syphilis,2.0
Z4.4,2019Q2,FEMALE,ALL,Gonorrhea,19.0
Z4.4,2019Q2,FEMALE,ALL,Infectious Syphilis,3.0
Z4.4,2019Q2,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.4,2019Q2,MALE,ALL,Gonorrhea,28.0
Z4.4,2019Q2,MALE,ALL,Infectious Syphilis,7.0
Z4.4,2019Q2,MALE,ALL,Non-infectious Syphilis,0.0
Z4.4,2019Q2,BOTH,ALL,Gonorrhea,47.0
Z4.4,2019Q2,BOTH,ALL,Infectious Syphilis,10.0
Z4.4,2019Q2,BOTH,ALL,Non-infectious Syphilis,0.0
Z4.4,2019Q3,FEMALE,ALL,Gonorrhea,25.0
Z4.4,2019Q3,FEMALE,ALL,Infectious Syphilis,11.0
Z4.4,2019Q3,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.4,2019Q3,MALE,ALL,Gonorrhea,35.0
Z4.4,2019Q3,MALE,ALL,Infectious Syphilis,11.0
Z4.4,2019Q3,MALE,ALL,Non-infectious Syphilis,3.0
Z4.4,2019Q3,BOTH,ALL,Gonorrhea,60.0
Z4.4,2019Q3,BOTH,ALL,Infectious Syphilis,22.0
Z4.4,2019Q3,BOTH,ALL,Non-infectious Syphilis,3.0
Z4.4,2019Q4,FEMALE,ALL,Gonorrhea,9.0
Z4.4,2019Q4,FEMALE,ALL,Infectious Syphilis,7.0
Z4.4,2019Q4,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2019Q4,MALE,ALL,Gonorrhea,38.0
Z4.4,2019Q4,MALE,ALL,Infectious Syphilis,7.0
Z4.4,2019Q4,MALE,ALL,Non-infectious Syphilis,2.0
Z4.4,2019Q4,BOTH,ALL,Gonorrhea,47.0
Z4.4,2019Q4,BOTH,ALL,Infectious Syphilis,14.0
Z4.4,2019Q4,BOTH,ALL,Non-infectious Syphilis,3.0
Z4.4,2020Q1,FEMALE,ALL,Gonorrhea,8.0
Z4.4,2020Q1,FEMALE,ALL,Infectious Syphilis,6.0
Z4.4,2020Q1,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2020Q1,MALE,ALL,Gonorrhea,25.0
Z4.4,2020Q1,MALE,ALL,Infectious Syphilis,16.0
Z4.4,2020Q1,MALE,ALL,Non-infectious Syphilis,3.0
Z4.4,2020Q1,BOTH,ALL,Gonorrhea,33.0
Z4.4,2020Q1,BOTH,ALL,Infectious Syphilis,22.0
Z4.4,2020Q1,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.4,2020Q2,FEMALE,ALL,Gonorrhea,9.0
Z4.4,2020Q2,FEMALE,ALL,Infectious Syphilis,5.0
Z4.4,2020Q2,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2020Q2,MALE,ALL,Gonorrhea,21.0
Z4.4,2020Q2,MALE,ALL,Infectious Syphilis,9.0
Z4.4,2020Q2,MALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2020Q2,BOTH,ALL,Gonorrhea,30.0
Z4.4,2020Q2,BOTH,ALL,Infectious Syphilis,14.0
Z4.4,2020Q2,BOTH,ALL,Non-infectious Syphilis,2.0
Z4.4,2020Q3,FEMALE,ALL,Gonorrhea,22.0
Z4.4,2020Q3,FEMALE,ALL,Infectious Syphilis,8.0
Z4.4,2020Q3,FEMALE,ALL,Non-infectious Syphilis,5.0
Z4.4,2020Q3,MALE,ALL,Gonorrhea,23.0
Z4.4,2020Q3,MALE,ALL,Infectious Syphilis,9.0
Z4.4,2020Q3,MALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2020Q3,BOTH,ALL,Gonorrhea,45.0
Z4.4,2020Q3,BOTH,ALL,Infectious Syphilis,17.0
Z4.4,2020Q3,BOTH,ALL,Non-infectious Syphilis,6.0
Z4.4,2020Q4,FEMALE,ALL,Gonorrhea,17.0
Z4.4,2020Q4,FEMALE,ALL,Infectious Syphilis,9.0
Z4.4,2020Q4,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.4,2020Q4,MALE,ALL,Gonorrhea,17.0
Z4.4,2020Q4,MALE,ALL,Infectious Syphilis,7.0
Z4.4,2020Q4,MALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2020Q4,BOTH,ALL,Gonorrhea,34.0
Z4.4,2020Q4,BOTH,ALL,Infectious Syphilis,16.0
Z4.4,2020Q4,BOTH,ALL,Non-infectious Syphilis,3.0
Z4.4,2021Q1,FEMALE,ALL,Gonorrhea,11.0
Z4.4,2021Q1,FEMALE,ALL,Infectious Syphilis,10.0
Z4.4,2021Q1,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.4,2021Q1,MALE,ALL,Gonorrhea,15.0
Z4.4,2021Q1,MALE,ALL,Infectious Syphilis,13.0
Z4.4,2021Q1,MALE,ALL,Non-infectious Syphilis,0.0
Z4.4,2021Q1,BOTH,ALL,Gonorrhea,26.0
Z4.4,2021Q1,BOTH,ALL,Infectious Syphilis,23.0
Z4.4,2021Q1,BOTH,ALL,Non-infectious Syphilis,2.0
Z4.4,2021Q2,FEMALE,ALL,Gonorrhea,14.0
Z4.4,2021Q2,FEMALE,ALL,Infectious Syphilis,2.0
Z4.4,2021Q2,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2021Q2,MALE,ALL,Gonorrhea,27.0
Z4.4,2021Q2,MALE,ALL,Infectious Syphilis,15.0
Z4.4,2021Q2,MALE,ALL,Non-infectious Syphilis,3.0
Z4.4,2021Q2,BOTH,ALL,Gonorrhea,41.0
Z4.4,2021Q2,BOTH,ALL,Infectious Syphilis,17.0
Z4.4,2021Q2,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.4,2021Q3,FEMALE,ALL,Gonorrhea,21.0
Z4.4,2021Q3,FEMALE,ALL,Infectious Syphilis,7.0
Z4.4,2021Q3,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.4,2021Q3,MALE,ALL,Gonorrhea,22.0
Z4.4,2021Q3,MALE,ALL,Infectious Syphilis,14.0
Z4.4,2021Q3,MALE,ALL,Non-infectious Syphilis,2.0
Z4.4,2021Q3,BOTH,ALL,Gonorrhea,43.0
Z4.4,2021Q3,BOTH,ALL,Infectious Syphilis,21.0
Z4.4,2021Q3,BOTH,ALL,Non-infectious Syphilis,4.0
Z4.4,2021Q4,FEMALE,ALL,Gonorrhea,23.0
Z4.4,2021Q4,FEMALE,ALL,Infectious Syphilis,4.0
Z4.4,2021Q4,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2021Q4,MALE,ALL,Gonorrhea,23.0
Z4.4,2021Q4,MALE,ALL,Infectious Syphilis,5.0
Z4.4,2021Q4,MALE,ALL,Non-infectious Syphilis,1.0
Z4.4,2021Q4,BOTH,ALL,Gonorrhea,46.0
Z4.4,2021Q4,BOTH,ALL,Infectious Syphilis,9.0
Z4.4,2021Q4,BOTH,ALL,Non-infectious Syphilis,2.0
Z4.4,2022Q1,FEMALE,ALL,Gonorrhea,10.0
Z4.4,2022Q1,FEMALE,ALL,Infectious Syphilis,3.0
Z4.4,2022Q1,FEMALE,ALL,Non-infectious Syphilis,3.0
Z4.4,2022Q1,MALE,ALL,Gonorrhea,22.0
Z4.4,2022Q1,MALE,ALL,Infectious Syphilis,14.0
Z4.4,2022Q1,MALE,ALL,Non-infectious Syphilis,0.0
Z4.4,2022Q1,BOTH,ALL,Gonorrhea,32.0
Z4.4,2022Q1,BOTH,ALL,Infectious Syphilis,17.0
Z4.4,2022Q1,BOTH,ALL,Non-infectious Syphilis,3.0
Z4.4,2022Q2,FEMALE,ALL,Gonorrhea,18.0
Z4.4,2022Q2,FEMALE,ALL,Infectious Syphilis,9.0
Z4.4,2022Q2,FEMALE,ALL,Non-infectious Syphilis,3.0
Z4.4,2022Q2,MALE,ALL,Gonorrhea,27.0
Z4.4,2022Q2,MALE,ALL,Infectious Syphilis,12.0
Z4.4,2022Q2,MALE,ALL,Non-infectious Syphilis,0.0
Z4.4,2022Q2,BOTH,ALL,Gonorrhea,45.0
Z4.4,2022Q2,BOTH,ALL,Infectious Syphilis,21.0
Z4.4,2022Q2,BOTH,ALL,Non-infectious Syphilis,3.0
Z4.4,2022Q3,FEMALE,ALL,Gonorrhea,21.0
Z4.4,2022Q3,FEMALE,ALL,Infectious Syphilis,5.0
Z4.4,2022Q3,FEMALE,ALL,Non-infectious Syphilis,2.0
Z4.4,2022Q3,MALE,ALL,Gonorrhea,23.0
Z4.4,2022Q3,MALE,ALL,Infectious Syphilis,14.0
Z4.4,2022Q3,MALE,ALL,Non-infectious Syphilis,4.0
Z4.4,2022Q3,BOTH,ALL,Gonorrhea,44.0
Z4.4,2022Q3,BOTH,ALL,Infectious Syphilis,19.0
Z4.4,2022Q3,BOTH,ALL,Non-infectious Syphilis,6.0
Z4.5,2019Q1,FEMALE,ALL,Gonorrhea,3.0
Z4.5,2019Q1,FEMALE,ALL,Infectious Syphilis,2.0
Z4.5,2019Q1,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q1,MALE,ALL,Gonorrhea,9.0
Z4.5,2019Q1,MALE,ALL,Infectious Syphilis,12.0
Z4.5,2019Q1,MALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q1,BOTH,ALL,Gonorrhea,12.0
Z4.5,2019Q1,BOTH,ALL,Infectious Syphilis,14.0
Z4.5,2019Q1,BOTH,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q2,FEMALE,ALL,Gonorrhea,4.0
Z4.5,2019Q2,FEMALE,ALL,Infectious Syphilis,6.0
Z4.5,2019Q2,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q2,MALE,ALL,Gonorrhea,7.0
Z4.5,2019Q2,MALE,ALL,Infectious Syphilis,4.0
Z4.5,2019Q2,MALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q2,BOTH,ALL,Gonorrhea,11.0
Z4.5,2019Q2,BOTH,ALL,Infectious Syphilis,10.0
Z4.5,2019Q2,BOTH,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q3,FEMALE,ALL,Gonorrhea,6.0
Z4.5,2019Q3,FEMALE,ALL,Infectious Syphilis,5.0
Z4.5,2019Q3,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q3,MALE,ALL,Gonorrhea,4.0
Z4.5,2019Q3,MALE,ALL,Infectious Syphilis,6.0
Z4.5,2019Q3,MALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q3,BOTH,ALL,Gonorrhea,10.0
Z4.5,2019Q3,BOTH,ALL,Infectious Syphilis,11.0
Z4.5,2019Q3,BOTH,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q4,FEMALE,ALL,Gonorrhea,4.0
Z4.5,2019Q4,FEMALE,ALL,Infectious Syphilis,6.0
Z4.5,2019Q4,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2019Q4,MALE,ALL,Gonorrhea,8.0
Z4.5,2019Q4,MALE,ALL,Infectious Syphilis,4.0
Z4.5,2019Q4,MALE,ALL,Non-infectious Syphilis,1.0
Z4.5,2019Q4,BOTH,ALL,Gonorrhea,12.0
Z4.5,2019Q4,BOTH,ALL,Infectious Syphilis,10.0
Z4.5,2019Q4,BOTH,ALL,Non-infectious Syphilis,1.0
Z4.5,2020Q1,FEMALE,ALL,Gonorrhea,6.0
Z4.5,2020Q1,FEMALE,ALL,Infectious Syphilis,2.0
Z4.5,2020Q1,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q1,MALE,ALL,Gonorrhea,12.0
Z4.5,2020Q1,MALE,ALL,Infectious Syphilis,7.0
Z4.5,2020Q1,MALE,ALL,Non-infectious Syphilis,1.0
Z4.5,2020Q1,BOTH,ALL,Gonorrhea,18.0
Z4.5,2020Q1,BOTH,ALL,Infectious Syphilis,9.0
Z4.5,2020Q1,BOTH,ALL,Non-infectious Syphilis,1.0
Z4.5,2020Q2,FEMALE,ALL,Gonorrhea,6.0
Z4.5,2020Q2,FEMALE,ALL,Infectious Syphilis,4.0
Z4.5,2020Q2,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q2,MALE,ALL,Gonorrhea,7.0
Z4.5,2020Q2,MALE,ALL,Infectious Syphilis,5.0
Z4.5,2020Q2,MALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q2,BOTH,ALL,Gonorrhea,13.0
Z4.5,2020Q2,BOTH,ALL,Infectious Syphilis,9.0
Z4.5,2020Q2,BOTH,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q3,FEMALE,ALL,Gonorrhea,4.0
Z4.5,2020Q3,FEMALE,ALL,Infectious Syphilis,3.0
Z4.5,2020Q3,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q3,MALE,ALL,Gonorrhea,10.0
Z4.5,2020Q3,MALE,ALL,Infectious Syphilis,5.0
Z4.5,2020Q3,MALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q3,BOTH,ALL,Gonorrhea,14.0
Z4.5,2020Q3,BOTH,ALL,Infectious Syphilis,8.0
Z4.5,2020Q3,BOTH,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q4,FEMALE,ALL,Gonorrhea,7.0
Z4.5,2020Q4,FEMALE,ALL,Infectious Syphilis,5.0
Z4.5,2020Q4,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.5,2020Q4,MALE,ALL,Gonorrhea,5.0
Z4.5,2020Q4,MALE,ALL,Infectious Syphilis,12.0
Z4.5,2020Q4,MALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2020Q4,BOTH,ALL,Gonorrhea,12.0
Z4.5,2020Q4,BOTH,ALL,Infectious Syphilis,17.0
Z4.5,2020Q4,BOTH,ALL,Non-infectious Syphilis,1.0
Z4.5,2021Q1,FEMALE,ALL,Gonorrhea,3.0
Z4.5,2021Q1,FEMALE,ALL,Infectious Syphilis,4.0
Z4.5,2021Q1,FEMALE,ALL,Non-infectious Syphilis,1.0
Z4.5,2021Q1,MALE,ALL,Gonorrhea,6.0
Z4.5,2021Q1,MALE,ALL,Infectious Syphilis,5.0
Z4.5,2021Q1,MALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2021Q1,BOTH,ALL,Gonorrhea,9.0
Z4.5,2021Q1,BOTH,ALL,Infectious Syphilis,9.0
Z4.5,2021Q1,BOTH,ALL,Non-infectious Syphilis,1.0
Z4.5,2021Q2,FEMALE,ALL,Gonorrhea,4.0
Z4.5,2021Q2,FEMALE,ALL,Infectious Syphilis,3.0
Z4.5,2021Q2,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2021Q2,MALE,ALL,Gonorrhea,7.0
Z4.5,2021Q2,MALE,ALL,Infectious Syphilis,6.0
Z4.5,2021Q2,MALE,ALL,Non-infectious Syphilis,1.0
Z4.5,2021Q2,BOTH,ALL,Gonorrhea,11.0
Z4.5,2021Q2,BOTH,ALL,Infectious Syphilis,9.0
Z4.5,2021Q2,BOTH,ALL,Non-infectious Syphilis,1.0
Z4.5,2021Q3,FEMALE,ALL,Gonorrhea,2.0
Z4.5,2021Q3,FEMALE,ALL,Infectious Syphilis,5.0
Z4.5,2021Q3,FEMALE,ALL,Non-infectious Syphilis,0.0
Z4.5,2021Q3,MALE,ALL,Gonorrhea,11.0
Z4.5,2021Q3,MALE,ALL,Infectious Syphilis,3.0
Z4.5,2021Q3,MALE,ALL,Non-infectious Syphilis,1.0
Z4.5,2021Q3,BOTH,ALL,Gonorrhea,13.0
Z4.5,2021Q3,BOTH,ALL,Infectious Syphilis,8.0
Z4.5,2021Q3,BOTH,ALL,Non-infectious Syphilis,1.0
